timestamp,gasUsed,gasPrice,blockNumber,pepe_price,eth_price
1727706659,0,25158282326,20864080,,
1727706851,0,26126245401,20864096,,
1727707259,0,22185012936,20864130,,
1727707535,0,16482950059,20864153,,
1727707655,0,17143135683,20864163,,
1727707919,0,16293841543,20864185,,
1727708027,0,22957995435,20864194,,
1727708399,0,21086331949,20864224,,
1727708459,0,30158531827,20864229,,
1727708939,0,60359288449,20864269,,
1727708963,0,73294769718,20864271,,
1727710295,0,20951955245,20864382,,
1727710391,0,23622201068,20864390,,
1727710463,0,23370386747,20864396,,
1727710775,0,49537769580,20864422,,
1727710823,0,23361592636,20864426,,
1727710835,0,21482338712,20864427,,
1727711291,0,21270495755,20864465,,
1727711495,0,21593576578,20864482,,
1727711687,0,24802250809,20864498,,
1727711723,0,82610533614,20864501,,
1727711831,0,19989608782,20864510,,
1727711867,0,28913264872,20864513,,
1727712107,0,22042666861,20864533,,
1727712335,0,32289007881,20864552,,
1727712623,0,22000280402,20864576,,
1727712671,0,24714483834,20864580,,
1727712923,0,40261215378,20864601,,
1727713727,0,24706354632,20864668,,
1727713739,0,29251641812,20864669,,
1727713991,0,29459779797,20864690,,
1727714135,0,24358246194,20864702,,
1727714375,0,23510662897,20864722,,
1727714387,0,30609342978,20864723,,
1727714387,0,25815742454,20864723,,
1727714423,0,31228806608,20864726,,
1727714699,0,21039756353,20864749,,
1727714831,0,19220304122,20864760,,
1727714843,0,17540376539,20864761,,
1727714939,0,35579702607,20864769,,
1727714951,0,20234615114,20864770,,
1727714951,0,23161927758,20864770,,
1727715671,0,21581114429,20864830,,
1727715851,0,23296627409,20864845,,
1727715923,0,19559397592,20864851,,
1727716271,0,113134369201,20864880,,
1727716631,0,23007131107,20864910,,
1727716703,0,26110494219,20864916,,
1727716979,0,21087143024,20864939,,
1727717015,0,62546281348,20864942,,
1727718083,0,22329226219,20865031,,
1727718131,0,18194154173,20865035,,
1727718251,0,21374332152,20865044,,
1727718383,0,49186356211,20865055,,
1727718395,0,14217144774,20865056,,
1727718419,0,15065333241,20865058,,
1727718599,0,12824417118,20865073,,
1727718695,0,13346236987,20865081,,
1727718827,0,11972142966,20865092,,
1727718995,0,13358444370,20865106,,
1727718995,0,12509895944,20865106,,
1727719187,0,34878478188,20865122,,
1727719235,0,12010199628,20865126,,
1727719283,0,16583295227,20865130,,
1727719727,0,20711429185,20865167,,
1727719895,0,18952355157,20865181,,
1727719931,0,17628932419,20865184,,
1727720243,0,15687239618,20865210,,
1727720291,0,15893960794,20865214,,
1727720375,0,48409852914,20865221,,
1727720411,0,17090241017,20865224,,
1727720411,0,15319655397,20865224,,
1727720627,0,17704678183,20865242,,
1727720723,0,15859292659,20865250,,
1727720867,0,17660052474,20865262,,
1727720891,0,16650263620,20865264,,
1727721011,0,17433591468,20865274,,
1727721911,0,14935324293,20865349,,
1727721935,0,16550622315,20865351,,
1727721947,0,83331342250,20865352,,
1727722511,0,13365896271,20865399,,
1727723819,0,24086445191,20865507,,
1727724539,0,19696489692,20865567,,
1727724671,0,15310912244,20865578,,
1727724863,0,33895382074,20865594,,
1727724959,0,18556635343,20865602,,
1727725091,0,18142869637,20865613,,
1727725307,0,38694462989,20865630,,
1727725331,0,17990471963,20865632,,
1727725535,0,26904145437,20865649,,
1727725619,0,17466573810,20865656,,
1727725811,0,17637592153,20865672,,
1727726615,0,23560700011,20865739,,
1727726807,0,21611551225,20865755,,
1727726891,0,19407008367,20865762,,
1727726975,0,21410349576,20865769,,
1727727275,0,16663353524,20865794,,
1727727347,0,22916704317,20865800,,
1727727467,0,33374618583,20865810,,
1727727479,0,31249038439,20865811,,
1727727479,0,18453669621,20865811,,
1727727491,0,45343663903,20865812,,
1727727587,0,33560631026,20865820,,
1727727659,0,25847025418,20865825,,
1727727683,0,19678675778,20865827,,
1727727731,0,17797137864,20865831,,
1727727875,0,24852268195,20865843,,
1727727923,0,29426233067,20865847,,
1727727935,0,22618994097,20865848,,
1727728007,0,18418532731,20865854,,
1727728175,0,29481532916,20865867,,
1727728271,0,29770334610,20865875,,
1727728319,0,20693751925,20865879,,
1727728451,0,16872913569,20865890,,
1727729411,0,55412577397,20865970,,
1727729495,0,12995839259,20865977,,
1727729783,0,17993236869,20866001,,
1727729939,0,26692387679,20866014,,
1727730215,0,25111487523,20866037,,
1727730407,0,17341570630,20866053,,
1727730407,0,20926559679,20866053,,
1727730647,0,18638471249,20866073,,
1727731079,0,11136045336,20866109,,
1727731175,0,10851088958,20866117,,
1727731379,0,12969839472,20866134,,
1727731571,0,10914448773,20866150,,
1727731979,0,13280071919,20866184,,
1727732075,0,14248744245,20866192,,
1727732135,0,15039758202,20866197,,
1727732219,0,13007224454,20866204,,
1727732339,0,12003697838,20866214,,
1727732387,0,29583019873,20866218,,
1727732507,0,10607893752,20866228,,
1727732519,0,15327577714,20866229,,
1727732627,0,14474301686,20866238,,
1727732735,0,13030975380,20866247,,
1727732831,0,12084465380,20866255,,
1727732855,0,12227507040,20866257,,
1727732867,0,12019157994,20866258,,
1727733083,0,11888959283,20866276,,
1727733791,0,15322976966,20866335,,
1727733995,0,12466034560,20866352,,
1727734523,0,8865607173,20866396,,
1727734535,0,38059906778,20866397,,
1727734655,0,10109040810,20866407,,
1727734727,0,16810262041,20866413,,
1727734739,0,49927982545,20866414,,
1727734847,0,11817853191,20866423,,
1727735123,0,11420422902,20866446,,
1727735171,0,19086872025,20866450,,
1727735423,0,10004024841,20866471,,
1727735507,0,16841610209,20866478,,
1727735615,0,8881827058,20866487,,
1727735963,0,15367978040,20866516,,
1727736215,0,7037399648,20866537,,
1727737055,0,65992657006,20866607,,
1727737115,0,8264827269,20866612,,
1727737151,0,7678393307,20866615,,
1727737175,0,15894221200,20866617,,
1727737211,0,12738419426,20866620,,
1727737235,0,47191477788,20866622,,
1727737307,0,22745985234,20866628,,
1727737331,0,8892437179,20866630,,
1727737355,0,21443130086,20866632,,
1727737367,0,10748146387,20866633,,
1727737367,0,44407874703,20866633,,
1727737379,0,9547458467,20866634,,
1727737403,0,9224951694,20866636,,
1727737535,0,10798889346,20866647,,
1727737691,0,10899690865,20866660,,
1727737691,0,33370987477,20866660,,
1727737847,0,8355175322,20866673,,
1727737907,0,63098389327,20866678,,
1727737919,0,9706543583,20866679,,
1727737955,0,67635202770,20866682,,
1727738087,0,6839272023,20866693,,
1727738207,0,7705777999,20866703,,
1727738231,0,11029238357,20866705,,
1727738243,0,30980833318,20866706,,
1727738411,0,8209380721,20866720,,
1727738411,0,6005557239,20866720,,
1727738423,0,5843292638,20866721,,
1727738591,0,8114627462,20866735,,
1727738975,0,6205026640,20866767,,
1727739071,0,5945384965,20866775,,
1727739083,0,5497883368,20866776,,
1727739119,0,6424573249,20866778,,
1727739131,0,6680460445,20866779,,
1727739131,0,19071612773,20866779,,
1727739239,0,6439625808,20866788,,
1727739275,0,18056832895,20866791,,
1727739323,0,6447536147,20866795,,
1727739431,0,9620373375,20866804,,
1727739491,0,6414352671,20866809,,
1727739563,0,8027015354,20866815,,
1727739743,0,14980007309,20866830,,
1727739815,0,22724623604,20866836,,
1727739887,0,11063487056,20866842,,
1727740031,0,8266728929,20866854,,
1727740211,0,17293515230,20866869,,
1727740235,0,15038468580,20866871,,
1727740511,0,12771603059,20866894,,
1727740523,0,9972606635,20866895,,
1727740991,0,6923366537,20866934,,
1727741003,0,12028146716,20866935,,
1727741027,0,56695544285,20866937,,
1727741075,0,7469011091,20866941,,
1727741183,0,10103193608,20866949,,
1727741303,0,8800496488,20866959,,
1727741615,0,8567669034,20866985,,
1727741615,0,7361254879,20866985,,
1727741615,0,7278254879,20866985,,
1727741627,0,8762931171,20866986,,
1727741819,0,9907393329,20867002,,
1727741879,0,7236929461,20867007,,
1727741915,0,6380530545,20867010,,
1727741963,0,48533213100,20867014,,
1727741975,0,6422200244,20867015,,
1727742035,0,6008033697,20867020,,
1727742167,0,5995381977,20867031,,
1727742191,0,7104545437,20867033,,
1727742563,0,6793192006,20867064,,
1727742611,0,13216295353,20867068,,
1727742623,0,28805952241,20867069,,
1727742743,0,20496268868,20867079,,
1727742935,0,5680091488,20867095,,
1727742947,0,5447117917,20867096,,
1727743271,0,6997737174,20867123,,
1727743283,0,6990134159,20867124,,
1727743355,0,5457875756,20867130,,
1727743703,0,5301508006,20867159,,
1727743787,0,5498452773,20867166,,
1727743811,0,6647336470,20867168,,
1727743823,0,10144318373,20867169,,
1727743835,0,44466107147,20867170,,
1727743859,0,40295974963,20867172,,
1727743883,0,27647792173,20867174,,
1727743919,0,5926739879,20867177,,
1727744063,0,7580329349,20867189,,
1727744555,0,6951256091,20867230,,
1727744639,0,7635148723,20867237,,
1727744651,0,5564094100,20867238,,
1727744699,0,7486253907,20867242,,
1727744783,0,5641375470,20867249,,
1727744795,0,64771140677,20867250,,
1727744867,0,30850386359,20867256,,
1727744879,0,9101209139,20867257,,
1727745011,0,11880025481,20867268,,
1727745035,0,28031347216,20867270,,
1727745047,0,33036880249,20867271,,
1727745167,0,7418033437,20867281,,
1727745515,0,5336673762,20867310,,
1727745779,0,10008711578,20867332,,
1727745923,0,5307921319,20867344,,
1727746703,0,5032689567,20867409,,
1727746955,0,5099283903,20867430,,
1727747147,0,11061679282,20867446,,
1727747183,0,9069220667,20867449,,
1727747207,0,5700408523,20867451,,
1727747279,0,7764230019,20867457,,
1727747351,0,7314077489,20867463,,
1727747471,0,5706692968,20867473,,
1727748227,0,31461194304,20867536,,
1727748251,0,5504448296,20867538,,
1727748263,0,6470192739,20867539,,
1727748287,0,30815799688,20867541,,
1727748347,0,11138454453,20867546,,
1727748371,0,5694362911,20867548,,
1727748743,0,6279186286,20867578,,
1727748923,0,8055333054,20867593,,
1727748935,0,8528667781,20867594,,
1727749439,0,8431236618,20867636,,
1727749715,0,7969364477,20867659,,
1727749751,0,7514840795,20867661,,
1727749799,0,7998140366,20867665,,
1727750303,0,6046276084,20867707,,
1727750399,0,6246969592,20867715,,
1727751287,0,7849504596,20867789,,
1727751323,0,9167331220,20867792,,
1727751383,0,8878403153,20867797,,
1727751407,0,17793894851,20867799,,
1727751443,0,6474414125,20867802,,
1727751563,0,5880114901,20867812,,
1727751947,0,11233584041,20867844,,
1727752079,0,8075897107,20867855,,
1727752115,0,12836940150,20867858,,
1727752223,0,10097677230,20867867,,
1727752535,0,26015629291,20867893,,
1727752607,0,6876645048,20867899,,
1727752631,0,14626266263,20867901,,
1727752643,0,7688018099,20867902,,
1727752691,0,9107417858,20867906,,
1727752703,0,7579423124,20867907,,
1727752823,0,8650340994,20867917,,
1727753279,0,7020894018,20867955,,
1727753519,0,7401641890,20867975,,
1727754215,0,16078747692,20868032,,
1727754227,0,15184908860,20868033,,
1727754527,0,23843325371,20868058,,
1727754707,0,34060323568,20868073,,
1727755067,0,150330136101,20868103,,
1727755151,0,54494680406,20868110,,
1727755583,0,61708231320,20868146,,
1727755679,0,61498047617,20868153,,
1727756003,0,84334809192,20868180,,
1727756123,0,54167709193,20868190,,
1727756651,0,46759637618,20868234,,
1727756843,0,60432987177,20868250,,
1727757191,0,50472934348,20868279,,
1727757227,0,53423307541,20868282,,
1727757395,0,46548922115,20868296,,
1727757575,0,41025007512,20868311,,
1727757947,0,39543711923,20868342,,
1727758163,0,37315117128,20868360,,
1727758163,0,37459798941,20868360,,
1727758247,0,37074013282,20868367,,
1727758319,0,38620588300,20868373,,
1727758391,0,33670741580,20868379,,
1727758895,0,45857175489,20868421,,
1727759099,0,46398859174,20868438,,
1727759507,0,28092796703,20868471,,
1727759795,0,25860073497,20868495,,
1727759975,0,29865288249,20868510,,
1727761607,0,16767683922,20868646,,
1727762003,0,18209174607,20868679,,
1727762147,0,18054279750,20868691,,
1727762351,0,16757703656,20868708,,
1727762507,0,18170474107,20868721,,
1727762543,0,15698267861,20868724,,
1727762603,0,19158575109,20868729,,
1727762663,0,17517296837,20868734,,
1727762939,0,16076911634,20868757,,
1727762951,0,16803247145,20868758,,
1727762999,0,16268335930,20868762,,
1727763287,0,35566110568,20868786,,
1727763311,0,26729994233,20868788,,
1727763335,0,18130378624,20868790,,
1727763383,0,22240036837,20868794,,
1727763407,0,16224684715,20868796,,
1727763491,0,19698160004,20868803,,
1727763503,0,17237572536,20868804,,
1727763515,0,41387883589,20868805,,
1727763719,0,130979507240,20868821,,
1727763791,0,30980830438,20868827,,
1727763827,0,17053243105,20868830,,
1727763887,0,17113150375,20868835,,
1727763899,0,93972208641,20868836,,
1727764019,0,30669717626,20868846,,
1727764175,0,25164095331,20868859,,
1727764247,0,17771128630,20868865,,
1727764415,0,15791998262,20868879,,
1727764487,0,24776092827,20868885,,
1727764883,0,29773862252,20868918,,
1727764907,0,14091983176,20868920,,
1727764955,0,14441405367,20868924,,
1727765231,0,26695072469,20868947,,
1727765255,0,22590424278,20868949,,
1727765579,0,16520181180,20868975,,
1727765615,0,17707118104,20868978,,
1727765891,0,16245402809,20869001,,
1727765927,0,16736324532,20869004,,
1727765939,0,15937647178,20869005,,
1727765951,0,16145249994,20869006,,
1727765987,0,16622356599,20869009,,
1727766011,0,20176979682,20869011,,
1727766035,0,15452680002,20869013,,
1727766407,0,13079964622,20869044,,
1727766599,0,16539526183,20869060,,
1727766671,0,15050330668,20869066,,
1727767259,0,15385542016,20869115,,
1727767403,0,13996287447,20869127,,
1727767451,0,11687852712,20869131,,
1727767487,0,13842653639,20869134,,
1727767787,0,12697269393,20869159,,
1727768279,0,28603755615,20869200,,
1727768327,0,14298178226,20869204,,
1727768495,0,12863535781,20869218,,
1727768519,0,51824322065,20869220,,
1727768927,0,15153752387,20869254,,
1727769023,0,16338734419,20869261,,
1727769263,0,27144247860,20869281,,
1727769323,0,17405438207,20869286,,
1727769419,0,14817216462,20869294,,
1727769635,0,47539940942,20869311,,
1727769671,0,16841609637,20869314,,
1727769671,0,16532677450,20869314,,
1727770679,0,16289160143,20869398,,
1727771423,0,19869157858,20869460,,
1727771699,0,18029058185,20869483,,
1727771843,0,17269014157,20869495,,
1727771939,0,17565572901,20869503,,
1727772059,0,23419344225,20869513,,
1727772155,0,22606093187,20869521,,
1727772299,0,17411607380,20869533,,
1727772815,0,46205671637,20869576,,
1727772971,0,14039122691,20869589,,
1727773235,0,14959060817,20869611,,
1727773451,0,35458077653,20869629,,
1727773475,0,15500000000,20869631,,
1727773643,0,74638668971,20869645,,
1727773739,0,22505913333,20869653,,
1727775263,0,24406487892,20869780,,
1727776235,0,19151645323,20869861,,
1727776523,0,18513952904,20869885,,
1727776799,0,16228595778,20869908,,
1727776991,0,595466771852,20869924,,
1727777123,0,15686799287,20869935,,
1727777219,0,33529015474,20869942,,
1727777291,0,16022329113,20869948,,
1727777375,0,15038343824,20869955,,
1727777579,0,14458826633,20869972,,
1727777699,0,21723515467,20869982,,
1727777855,0,12776025291,20869995,,
1727778143,0,11415406316,20870019,,
1727778227,0,12348696321,20870026,,
1727778371,0,12149566717,20870038,,
1727779007,0,13675478002,20870091,,
1727779187,0,14475899534,20870106,,
1727780255,0,14737808580,20870194,,
1727780495,0,15129678702,20870214,,
1727780651,0,15104456832,20870227,,
1727780783,0,11280065103,20870238,,
1727780927,0,11877869298,20870250,,
1727780951,0,12250482466,20870252,,
1727781035,0,29361832438,20870259,,
1727781347,0,12861715054,20870285,,
1727781395,0,13285028198,20870289,,
1727782043,0,16129185113,20870342,,
1727782067,0,15856338148,20870344,,
1727783843,0,23556822295,20870492,,
1727783963,0,21414357635,20870502,,
1727784023,0,18072391259,20870507,,
1727784575,0,24313308869,20870552,,
1727784731,0,21340921970,20870565,,
1727784755,0,19526049615,20870567,,
1727785259,0,47232215036,20870609,,
1727785271,0,17631250038,20870610,,
1727785283,0,42911660235,20870611,,
1727785295,0,26999154043,20870612,,
1727785307,0,23017591854,20870613,,
1727785343,0,23023952928,20870616,,
1727785811,0,30458964682,20870655,,
1727785847,0,49642937475,20870658,,
1727785859,0,32951202269,20870659,,
1727786291,0,31004017583,20870695,,
1727786471,0,26021001704,20870710,,
1727786795,0,19075435791,20870737,,
1727786819,0,43516926620,20870739,,
1727786843,0,30372322900,20870741,,
1727786855,0,17601346666,20870742,,
1727787095,0,16955902356,20870762,,
1727787359,0,18768626008,20870784,,
1727787851,0,15315854677,20870825,,
1727787887,0,19223776053,20870828,,
1727787995,0,31775087769,20870837,,
1727788031,0,51104872134,20870840,,
1727788619,0,18250927425,20870887,,
1727788691,0,17690733476,20870893,,
1727788835,0,21979416872,20870905,,
1727788847,0,25228803581,20870906,,
1727789255,0,18004188275,20870940,,
1727789939,0,38494905252,20870997,,
1727789975,0,31969826947,20871000,,
1727790119,0,32912576931,20871012,,
1727790179,0,73204751550,20871017,,
1727790203,0,36527081870,20871019,,
1727790455,0,32897237575,20871040,,
1727790695,0,32274626016,20871060,,
1727790851,0,30880568737,20871073,,
1727790863,0,29549034799,20871074,,
1727791067,0,24674732565,20871091,,
1727791139,0,31735486139,20871097,,
1727791151,0,30852648113,20871098,,
1727791355,0,32515553643,20871115,,
1727791691,0,30601284683,20871143,,
1727791739,0,48271914086,20871146,,
1727791835,0,30352885457,20871154,,
1727791847,0,30050120732,20871155,,
1727791931,0,27939604210,20871162,,
1727791979,0,1168973698464,20871166,,
1727792267,0,29055820223,20871190,,
1727793131,0,27004043119,20871261,,
1727793287,0,110227563503,20871274,,
1727793311,0,42300771293,20871276,,
1727793599,0,26117322075,20871300,,
1727793671,0,45044859780,20871305,,
1727793695,0,31443636956,20871307,,
1727794031,0,36590845372,20871335,,
1727794163,0,25219684091,20871345,,
1727794199,0,34520168820,20871348,,
1727794283,0,25805724422,20871355,,
1727794415,0,38085358548,20871365,,
1727794679,0,34179322210,20871387,,
1727794859,0,77161867106,20871402,,
1727794931,0,91678537855,20871408,,
1727794967,0,55652280755,20871411,,
1727795123,0,44782722736,20871424,,
1727795171,0,59128694787,20871428,,
1727795183,0,51590648937,20871429,,
1727795195,0,61151179324,20871430,,
1727795231,0,53247599831,20871433,,
1727795411,0,72186378733,20871448,,
1727795435,0,52870850393,20871450,,
1727795447,0,259024815648,20871451,,
1727795459,0,53585048454,20871452,,
1727795483,0,159444758375,20871454,,
1727795543,0,60774396811,20871459,,
1727795603,0,59195971007,20871464,,
1727795639,0,125584638285,20871467,,
1727795663,0,53808519218,20871469,,
1727795687,0,200545859158,20871471,,
1727795687,0,56710592733,20871471,,
1727795711,0,77370093810,20871473,,
1727795831,0,93010650631,20871483,,
1727795867,0,50051550747,20871486,,
1727795903,0,48708523096,20871489,,
1727796023,0,57074184099,20871499,,
1727796071,0,46213200130,20871503,,
1727796131,0,53566241911,20871508,,
1727796167,0,51227480350,20871511,,
1727796227,0,44895282044,20871516,,
1727796263,0,89296370788,20871519,,
1727796335,0,164509428421,20871525,,
1727796443,0,47883128835,20871534,,
1727796491,0,45663617842,20871538,,
1727796623,0,42833334031,20871549,,
1727796647,0,38553187649,20871551,,
1727796671,0,36197535839,20871553,,
1727796695,0,115352366489,20871555,,
1727796839,0,32538591199,20871567,,
1727796875,0,35485135138,20871570,,
1727796923,0,37680555945,20871574,,
1727796923,0,37580555945,20871574,,
1727797067,0,42041760357,20871586,,
1727797163,0,47751921954,20871594,,
1727797199,0,61772243461,20871597,,
1727797607,0,29404199966,20871631,,
1727798039,0,23973412009,20871667,,
1727798435,0,138931857530,20871700,,
1727798531,0,27412141697,20871708,,
1727798627,0,26609857126,20871715,,
1727798639,0,29023663872,20871716,,
1727798651,0,28236969028,20871717,,
1727798663,0,230219481527,20871718,,
1727798747,0,27690925137,20871725,,
1727798759,0,23565111808,20871726,,
1727798771,0,66149168784,20871727,,
1727798915,0,24579970591,20871739,,
1727799191,0,28000717745,20871762,,
1727799227,0,32644993332,20871765,,
1727799287,0,24531162526,20871770,,
1727799443,0,24422314355,20871783,,
1727799587,0,20889123167,20871795,,
1727799623,0,23001980407,20871798,,
1727799647,0,29147108408,20871800,,
1727799755,0,24967348991,20871808,,
1727800079,0,29212014509,20871835,,
1727800151,0,30539203651,20871841,,
1727800223,0,26414382173,20871847,,
1727800355,0,81429155842,20871858,,
1727800523,0,30218375929,20871872,,
1727800571,0,48846299009,20871876,,
1727800763,0,22628585166,20871892,,
1727801015,0,22272921191,20871913,,
1727801027,0,23144113696,20871914,,
1727801195,0,54014630564,20871928,,
1727801207,0,23414285750,20871929,,
1727801231,0,22891764304,20871931,,
1727801243,0,22866055899,20871932,,
1727801315,0,24120707494,20871937,,
1727801435,0,70293083471,20871947,,
1727801435,0,30328768117,20871947,,
1727801495,0,31686750437,20871952,,
1727801759,0,35557308805,20871974,,
1727801843,0,138504466091,20871981,,
1727801855,0,31100595259,20871982,,
1727801867,0,132504815677,20871983,,
1727801879,0,31767207903,20871984,,
1727801951,0,131521427281,20871990,,
1727802023,0,30443359626,20871996,,
1727802071,0,44395590116,20872000,,
1727802167,0,38412508043,20872008,,
1727802251,0,53402850179,20872015,,
1727802275,0,51350790941,20872017,,
1727802431,0,27233098959,20872030,,
1727802623,0,27719344157,20872046,,
1727802659,0,34644038530,20872049,,
1727802671,0,68600703439,20872050,,
1727802743,0,29073804901,20872056,,
1727802767,0,30261450309,20872058,,
1727802791,0,28231082868,20872060,,
1727802803,0,28200805503,20872061,,
1727802971,0,27962645324,20872075,,
1727802995,0,28414400778,20872077,,
1727803019,0,29499142173,20872079,,
1727803055,0,27434626626,20872082,,
1727803127,0,36761787558,20872088,,
1727803139,0,53795466816,20872089,,
1727803175,0,54548608699,20872092,,
1727803211,0,44068200178,20872095,,
1727803235,0,105419711636,20872097,,
1727803259,0,42881756122,20872099,,
1727803271,0,57112352301,20872100,,
1727803295,0,95748640705,20872102,,
1727803319,0,78295864308,20872104,,
1727803331,0,73374719066,20872105,,
1727803331,0,73374719066,20872105,,
1727803343,0,88576909915,20872106,,
1727803391,0,73137936579,20872110,,
1727803403,0,76659726916,20872111,,
1727803427,0,71816395668,20872113,,
1727803439,0,75613392314,20872114,,
1727803475,0,266698272179,20872117,,
1727803523,0,71872694931,20872121,,
1727803571,0,63843929716,20872125,,
1727803727,0,80370366080,20872138,,
1727803847,0,65016305363,20872148,,
1727803871,0,54960568075,20872150,,
1727803907,0,63234480350,20872153,,
1727803967,0,77805714079,20872158,,
1727803991,0,54552851496,20872160,,
1727804123,0,53964958716,20872171,,
1727804171,0,48104416369,20872175,,
1727804183,0,162308414558,20872176,,
1727804195,0,51187922920,20872177,,
1727804219,0,45442650711,20872179,,
1727804231,0,55679328556,20872180,,
1727804243,0,48487915195,20872181,,
1727804423,0,44824277565,20872196,,
1727804531,0,39259890847,20872205,,
1727804651,0,144937441094,20872215,,
1727804663,0,50812082237,20872216,,
1727804675,0,102420070702,20872217,,
1727804723,0,42132388533,20872221,,
1727804927,0,37866945662,20872238,,
1727805119,0,36939533030,20872254,,
1727805143,0,38181685472,20872256,,
1727805167,0,42141485891,20872258,,
1727805179,0,120764825092,20872259,,
1727805299,0,32644796501,20872269,,
1727805311,0,129726796325,20872270,,
1727805443,0,32252217059,20872281,,
1727805443,0,36357318041,20872281,,
1727805467,0,34525608176,20872283,,
1727805575,0,30359935483,20872292,,
1727806067,0,29230817212,20872333,,
1727806163,0,84883878853,20872341,,
1727806187,0,48839878285,20872343,,
1727806199,0,24274696264,20872344,,
1727806235,0,32960525690,20872347,,
1727806511,0,46179608811,20872370,,
1727806655,0,50435673701,20872382,,
1727806679,0,25759026871,20872384,,
1727806823,0,25002994858,20872396,,
1727806823,0,44634317713,20872396,,
1727807459,0,42438045333,20872449,,
1727807507,0,21278042220,20872453,,
1727807615,0,52046125944,20872462,,
1727807675,0,20968758565,20872467,,
1727807723,0,90330147210,20872471,,
1727807735,0,115095819869,20872472,,
1727807747,0,36914313568,20872473,,
1727807963,0,26769719382,20872491,,
1727808287,0,23284568635,20872517,,
1727808383,0,56638945831,20872525,,
1727808395,0,67229162421,20872526,,
1727808419,0,21224863241,20872528,,
1727808587,0,19598852597,20872542,,
1727808743,0,19159812931,20872555,,
1727808791,0,21212758650,20872559,,
1727808803,0,69190535968,20872560,,
1727808803,0,18287987414,20872560,,
1727808851,0,19499482574,20872564,,
1727808875,0,20326873559,20872566,,
1727808935,0,17994927342,20872571,,
1727809067,0,34571002229,20872582,,
1727809223,0,21490252989,20872595,,
1727809475,0,199608810504,20872616,,
1727809523,0,18498775260,20872620,,
1727809523,0,21269871267,20872620,,
1727809535,0,30060509797,20872621,,
1727809823,0,43831538473,20872645,,
1727809883,0,23036057699,20872650,,
1727810051,0,19003361250,20872664,,
1727810063,0,21319611367,20872665,,
1727810159,0,22935786812,20872672,,
1727810183,0,22473947262,20872674,,
1727810315,0,34557279229,20872685,,
1727810327,0,20907273496,20872686,,
1727810351,0,36352289970,20872688,,
1727810375,0,23682217356,20872690,,
1727811023,0,187572263614,20872744,,
1727811179,0,57443876350,20872757,,
1727811383,0,15044791056,20872774,,
1727811443,0,65214254891,20872779,,
1727811815,0,18736216693,20872810,,
1727812115,0,43113128386,20872835,,
1727812139,0,59918563346,20872837,,
1727812187,0,127932719533,20872841,,
1727812199,0,57262709958,20872842,,
1727812247,0,19490846853,20872846,,
1727812295,0,34688844444,20872850,,
1727812307,0,37044212786,20872851,,
1727812319,0,23724648482,20872852,,
1727812655,0,18515416120,20872880,,
1727812667,0,16189896980,20872881,,
1727812715,0,18135857024,20872885,,
1727812787,0,17170716848,20872891,,
1727812907,0,17115745016,20872900,,
1727812955,0,16112385266,20872904,,
1727812955,0,16137385266,20872904,,
1727812955,0,71633594998,20872904,,
1727812955,0,17321715242,20872904,,
1727812967,0,61999662107,20872905,,
1727812991,0,21124919739,20872907,,
1727813351,0,30233277278,20872936,,
1727813351,0,18110532611,20872936,,
1727813411,0,183646400388,20872941,,
1727813435,0,96784544429,20872943,,
1727813471,0,38586155387,20872946,,
1727813555,0,17931963623,20872953,,
1727813723,0,17079020278,20872967,,
1727813723,0,239664887932,20872967,,
1727813747,0,24481832922,20872969,,
1727813795,0,49963194118,20872973,,
1727813879,0,15439952020,20872980,,
1727813939,0,13732494202,20872985,,
1727813987,0,27939393628,20872989,,
1727813987,0,14269307819,20872989,,
1727813999,0,26639308899,20872990,,
1727814095,0,38206442846,20872998,,
1727814119,0,17871896791,20873000,,
1727814143,0,19137928623,20873002,,
1727814143,0,18236931511,20873002,,
1727814191,0,33448256309,20873006,,
1727814203,0,16780959074,20873007,,
1727814227,0,32366264087,20873009,,
1727814239,0,26873360710,20873010,,
1727814347,0,15860276076,20873019,,
1727814359,0,29334528122,20873020,,
1727814383,0,16070236490,20873022,,
1727814467,0,53351826641,20873029,,
1727814479,0,18290698764,20873030,,
1727814491,0,45299343942,20873031,,
1727814491,0,16654429048,20873031,,
1727814527,0,23965589028,20873034,,
1727814551,0,16544975721,20873036,,
1727814563,0,78913284905,20873037,,
1727814635,0,21205485522,20873043,,
1727814647,0,18510560543,20873044,,
1727814671,0,20213697263,20873046,,
1727814671,0,70380423399,20873046,,
1727814755,0,20131388936,20873053,,
1727814779,0,36150517550,20873055,,
1727814803,0,20223878956,20873057,,
1727814827,0,18567516512,20873059,,
1727814863,0,96600435836,20873062,,
1727814947,0,18165403990,20873069,,
1727814959,0,16868264006,20873070,,
1727814983,0,26253796719,20873072,,
1727815007,0,18816873627,20873074,,
1727815019,0,37645191551,20873075,,
1727815067,0,22431948273,20873079,,
1727815163,0,22680979118,20873087,,
1727815187,0,22938240834,20873089,,
1727815211,0,22386000067,20873091,,
1727815307,0,30301858372,20873099,,
1727815319,0,46000390591,20873100,,
1727815343,0,78815478933,20873102,,
1727815355,0,26496528754,20873103,,
1727815379,0,29685804229,20873105,,
1727815415,0,27195402408,20873108,,
1727815451,0,25848281377,20873111,,
1727815475,0,29936581914,20873113,,
1727815487,0,30001280299,20873114,,
